symbol,stage,strategy,params_json,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,calmar,profit_factor,win_rate_pct,number_of_trades,average_trade_return_pct,buy_hold_return_pct,excess_vs_buy_hold_pct,buy_hold_max_drawdown_pct,buy_hold_sharpe
INTC,strategy_selection_default,rsi_pullback,{},-5.262515192879569,-1.0796458810336307,-35.31961127946845,-0.01811746038218155,-0.008285762164121113,-0.03056788684594717,1.0334283989283368,66.66666666666666,3.0,0.2993345723572729,114.07458778946777,-119.33710298234735,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,bollinger_mean_reversion,{},49.56817393339876,8.419438156533655,-48.31631625536027,0.44376771506541,0.29556570708330604,0.17425662403639042,1.716548356871447,80.0,25.0,2.2444224711272573,114.07458778946777,-64.50641385606902,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,macd_momentum,{},83.2544978119621,12.932913869481833,-51.1832695705077,0.5085526423424127,0.600410217401878,0.25267854082018054,1.835622225596716,40.42553191489361,47.0,2.478329540450034,114.07458778946777,-30.82008997750567,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,ema_cross,{},70.92818766766469,11.36487821975367,-67.7545763825107,0.46517978110483577,0.5098014408670793,0.16773594975478667,0.20810968940722588,18.181818181818183,11.0,-8.447800789291342,114.07458778946777,-43.14640012180308,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,supertrend,{},6.64182776077209,1.2996089963506874,-65.57628194905136,0.21520735898973842,0.2406844019849095,0.019818278159783466,1.4369648917509446,30.434782608695656,23.0,2.414103571477857,114.07458778946777,-107.43276002869568,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,donchian_breakout,{},-19.3551688220161,-4.227490687828639,-70.02761335158183,0.0604859095971491,0.062337352317433654,-0.06036890999846056,1.173805491132663,20.0,25.0,0.9878937587905963,114.07458778946777,-133.4297566114839,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,volume_breakout,{},85.51047621167899,13.210713485669556,-45.31174621559397,0.5233492062016466,0.5185468413179761,0.29155163040534304,0.7997257242607053,21.052631578947366,19.0,-0.8698014165293021,114.07458778946777,-28.564111577788776,-68.84344459763399,0.551945752868389
INTC,strategy_selection_default,pullback_continuation,{},-35.41232101113994,-8.403546118790473,-54.12196660699238,-0.45518735424684004,-0.22294506279325113,-0.1552705240704384,0.375831174959359,20.0,15.0,-2.6179474887921934,114.07458778946777,-149.48690880060772,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 50, ""volume_multiplier"": 1.0}",69.66731164746392,11.19943547389639,-58.37405954035375,0.4662394260935642,0.4859393485792388,0.19185637528180247,0.8134204493026835,23.076923076923077,26.0,-0.861483360571093,114.07458778946777,-44.40727614200386,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 75, ""volume_multiplier"": 1.0}",164.2665240851218,21.547132916475142,-55.67921743131108,0.6980268643369905,0.7476105840611353,0.3869869928228941,1.4264366295415243,19.047619047619047,21.0,1.7155664577312983,114.07458778946777,50.19193629565404,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 100, ""volume_multiplier"": 1.0}",144.83229254488572,19.69709086490181,-55.14743682842017,0.6589088904356446,0.7002056473124927,0.3571714661224461,1.2815882870046411,17.647058823529413,17.0,1.4251770031939428,114.07458778946777,30.757704755417947,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 50, ""volume_multiplier"": 1.2}",79.22372065730008,12.429688279812257,-56.0295035466924,0.4997134810149295,0.501873865475604,0.2218418421190173,0.7879484099747033,23.809523809523807,21.0,-0.938529885339091,114.07458778946777,-34.85086713216769,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 75, ""volume_multiplier"": 1.2}",150.12703673349495,20.2124330212921,-51.08536467517914,0.6746336343989326,0.6958361631400528,0.39565995368361767,1.4013680810804066,12.5,16.0,1.7986023854695472,114.07458778946777,36.05244894402717,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 100, ""volume_multiplier"": 1.2}",137.58179163201763,18.976745035115037,-51.350427701832736,0.6469373266324999,0.6715233289840052,0.3695537872693852,1.2625140949444207,14.285714285714285,14.0,1.4194473604067106,114.07458778946777,23.50720384254985,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 50, ""volume_multiplier"": 1.5}",73.91396477098657,11.752794706787295,-38.7280250176764,0.49504026061315315,0.43778901151169686,0.30347002465070283,0.8430407353744709,26.666666666666668,15.0,-0.6206334517764556,114.07458778946777,-40.1606230184812,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 75, ""volume_multiplier"": 1.5}",178.5824639944459,22.841553456086004,-31.127604933607966,0.7492631389077137,0.7348873358968749,0.7338037573017496,2.4871464694156193,18.181818181818183,11.0,4.5408568196847865,114.07458778946777,64.50787620497813,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 10, ""trend_window"": 100, ""volume_multiplier"": 1.5}",167.18326418720042,21.815327548844365,-28.59280905806212,0.72791638022686,0.7153044224449463,0.7629655241128974,2.171323073045753,22.22222222222222,9.0,4.758820864945095,114.07458778946777,53.108676397732644,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 50, ""volume_multiplier"": 1.0}",78.27628981135553,12.310094330294664,-47.444375217813516,0.5004008025707845,0.4987779445372891,0.25946372512610727,0.7636379405963895,20.0,20.0,-1.0212918812513736,114.07458778946777,-35.798297978112245,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 75, ""volume_multiplier"": 1.0}",180.11424165800878,22.97688278639347,-38.796075941804574,0.7407631760375093,0.7615217010209078,0.5922475979493279,1.628671350888091,13.333333333333334,15.0,2.4440243696187096,114.07458778946777,66.03965386854101,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 100, ""volume_multiplier"": 1.0}",179.01033071484878,22.879414315596968,-39.46744694576054,0.7381514588496548,0.7628898913178775,0.5797034286773038,1.6031845067498647,23.076923076923077,13.0,2.499783926795823,114.07458778946777,64.935742925381,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 50, ""volume_multiplier"": 1.2}",71.58356125173147,11.450486528631053,-48.381763759527644,0.4800733763314658,0.4655500617282134,0.2366694729349579,0.6577963956052301,22.22222222222222,18.0,-1.4357490837507,114.07458778946777,-42.49102653773631,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 75, ""volume_multiplier"": 1.2}",150.72361743270227,20.26995068451558,-44.584503168689594,0.6828779545947162,0.6905980553335084,0.45464117000075893,1.4400594609925683,7.142857142857142,14.0,1.7510261617654528,114.07458778946777,36.64902964323451,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 100, ""volume_multiplier"": 1.2}",148.11084435822437,20.01723251008587,-42.57917549193717,0.6767055162101446,0.6898230546903963,0.470117898686797,1.3714013393798932,16.666666666666664,12.0,1.6724557605887185,114.07458778946777,34.0362565687566,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 50, ""volume_multiplier"": 1.5}",72.17230504203829,11.527168768156049,-39.341632622335176,0.4913189887985828,0.43099910369537797,0.2930017897023369,0.8257283853003096,23.076923076923077,13.0,-0.7888478478784227,114.07458778946777,-41.90228274742949,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 75, ""volume_multiplier"": 1.5}",153.56199561971175,20.542116229195038,-36.02541049399355,0.707465738586017,0.655444051154965,0.5702118573394185,2.036922277145303,10.0,10.0,4.083771931229941,114.07458778946777,39.48740783024398,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 20, ""trend_window"": 100, ""volume_multiplier"": 1.5}",127.12040249621333,17.905780974335215,-38.495701504407144,0.6464703521224888,0.5953632438006897,0.46513715232037767,1.5889790264796086,11.11111111111111,9.0,2.970052321747154,114.07458778946777,13.045814706745551,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.0}",89.62446325262749,13.710430218678571,-38.488973617673935,0.5453713261451176,0.4972738343422978,0.35621709102637156,0.8160064543894743,23.076923076923077,13.0,-0.9091755388773973,114.07458778946777,-24.450124536840278,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 75, ""volume_multiplier"": 1.0}",181.90454001900648,23.1343043293742,-35.621481735338236,0.7558421681066491,0.7371678791592982,0.6494481195717317,1.8832065579106299,20.0,10.0,3.923804506172864,114.07458778946777,67.82995222953869,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.0}",200.26616706044473,24.704396000396333,-36.13521955579475,0.7892992355077655,0.7823313498247327,0.6836653078100549,2.243685387860116,37.5,8.0,5.226294978171767,114.07458778946777,86.19157927097696,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.2}",72.38985769083499,11.555451372477599,-41.75399943036131,0.4890824520781779,0.4438163975943388,0.2767507671151397,0.6597660250399335,23.076923076923077,13.0,-1.6812133626877686,114.07458778946777,-41.684730098632784,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 75, ""volume_multiplier"": 1.2}",156.28277439885352,20.8007292953059,-40.51147786403805,0.7037083264029248,0.6834641031217878,0.5134527396190268,1.6424413051474147,10.0,10.0,2.936940380771908,114.07458778946777,42.20818660938575,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.2}",172.97554820214015,22.341065434393627,-36.13521955579478,0.7375353759065234,0.7280154908029414,0.6182628944566889,1.8680012202862304,25.0,8.0,4.019444207847546,114.07458778946777,58.90096041267236,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 50, ""volume_multiplier"": 1.5}",75.71311982655648,11.983980633424562,-33.854114820933255,0.5091371842090934,0.41922908618102295,0.35398889313196347,0.8090993065294135,20.0,10.0,-0.9743101982951651,114.07458778946777,-38.36146796291129,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 75, ""volume_multiplier"": 1.5}",160.64959204578204,21.211249866065685,-32.59115786486792,0.727872754301334,0.6520340159030767,0.6508283613001256,2.2224123430440117,12.5,8.0,5.162435424867179,114.07458778946777,46.575004256314266,-68.84344459763399,0.551945752868389
INTC,selected_strategy_parameter_sweep,volume_breakout,"{""breakout_window"": 40, ""trend_window"": 100, ""volume_multiplier"": 1.5}",159.34820986655956,21.089486746255304,-29.768690849576863,0.7264268853826352,0.6527361222942721,0.7084452202759556,2.259252938912534,16.666666666666664,6.0,6.243477017722504,114.07458778946777,45.27362207709178,-68.84344459763399,0.551945752868389
