META,597668.517898079,21.214953021083677,567736.0420835773,420000.0,147736.04208357725,18.009836898705228,-29.877733692379216,1.9177490903249255,6.084056602850451,4.827478515963439,25.0,-29932.475814501755,-3.205116122378449,False,567736.0420835773,420000.0,147736.04208357725,18.009836898705228,-29.877733692379216,1.9177490903249255,6.084056602850451,4.827478515963439,25.0,-29932.475814501755,-3.205116122378449,False,569178.2927478005,420000.0,149178.29274780047,18.167145502796966,-29.892238656223146,1.918730376961977,6.0878246935234515,4.670417020967601,25.0,-28490.225150278537,-3.04780751828671,False,510389.6733215329,420000.0,90389.6733215329,11.495779474395071,-30.059235737345947,1.8162685070636848,5.762049883208831,21.486714104992764,18.0,-87278.84457654611,-9.719173546688605,False,585695.5275722782,420000.0,165695.52757227817,19.94769602098308,-30.88833198890474,1.9951507326636784,5.975293840158251,1.853138354895339,67.0,-11972.990325800842,-1.2672570001005958,False,585695.5275722782,420000.0,165695.52757227817,19.94769602098308,-30.88833198890474,1.9951507326636784,5.975293840158251,1.853138354895339,67.0,-11972.990325800842,-1.2672570001005958,False,583729.4621543708,420000.0,163729.46215437085,19.73774789010368,-31.122841890049514,1.9937277441115384,5.965866237085325,1.9431782915491609,65.0,-13939.055743708159,-1.4772051309799963,False,562756.9800674606,420000.0,142756.98006746056,17.464442939529714,-30.99608405075126,1.9712013334365943,6.009015272952639,7.124561429435753,60.0,-34911.53783061844,-3.750510081553962,False
MU,4214214.452375666,182.8497800418636,3871187.412663857,420000.0,3451187.412663857,173.792373880483,-36.983697081456,2.3948231958868407,5.604605421485138,20.17620272900972,12.0,-343027.03971180925,-9.057406161380584,False,3871187.412663857,420000.0,3451187.412663857,173.792373880483,-36.983697081456,2.3948231958868407,5.604605421485138,20.17620272900972,12.0,-343027.03971180925,-9.057406161380584,False,3958376.1528320736,420000.0,3538376.1528320736,176.14644762241846,-37.17660873880775,2.4134473614739838,5.8375721637732125,21.400885850067418,10.0,-255838.2995435926,-6.7033324194451325,False,3954881.346376662,420000.0,3534881.346376662,176.05279492800477,-36.983697081456,2.4045216554060724,5.665073438280077,20.239004139488408,13.0,-259333.1059990041,-6.796985113858824,False,4077003.6364909424,420000.0,3657003.6364909424,179.29143655871766,-38.458466570591334,2.4690271148835032,5.756538351204209,7.734133484078572,54.0,-137210.8158847238,-3.558343483145933,False,4077003.6364909424,420000.0,3657003.6364909424,179.29143655871766,-38.458466570591334,2.4690271148835032,5.756538351204209,7.734133484078572,54.0,-137210.8158847238,-3.558343483145933,False,4111879.13255823,420000.0,3691879.13255823,180.20376797351352,-38.53595044865866,2.4772887390227694,5.849070533204887,8.224454547293519,52.0,-102335.3198174364,-2.6460120683500747,False,4110481.2099760654,420000.0,3690481.2099760654,180.16730374966775,-38.458466570591334,2.473224412010443,5.78126233239863,7.763126721318645,55.0,-103733.2423996008,-2.682476292195844,False
WMT,725756.5801268625,33.70966141524797,708965.5165887398,420000.0,288965.5165887398,32.17050370584782,-16.432468869627314,2.053035545056627,9.68991447818826,11.490436016854936,17.0,-16791.06353812269,-1.5391577094001505,False,708965.5165887398,420000.0,288965.5165887398,32.17050370584782,-16.432468869627314,2.053035545056627,9.68991447818826,11.490436016854936,17.0,-16791.06353812269,-1.5391577094001505,False,693177.7783914022,420000.0,273177.7783914022,30.698388185777493,-14.647728938313076,2.047980035020006,10.008491068547716,13.789387247168253,14.0,-32578.801735460293,-3.011273229470479,False,708885.5922720755,420000.0,288885.5922720755,32.163112934191446,-17.803348022094823,2.0513731262697235,9.479179560177315,10.576552018073345,23.0,-16870.987854787032,-1.5465484810565258,False,719214.2825388118,420000.0,299214.2825388118,33.11313889438507,-17.77127056537622,2.039427557014116,9.46884006544055,4.386869738677722,61.0,-6542.297588050715,-0.596522520862905,False,719214.2825388118,420000.0,299214.2825388118,33.11313889438507,-17.77127056537622,2.039427557014116,9.46884006544055,4.386869738677722,61.0,-6542.297588050715,-0.596522520862905,False,718538.4421419379,420000.0,298538.4421419379,33.05128674113863,-17.537827307157183,2.03890048787272,9.47125891516766,4.405685526522272,63.0,-7218.1379849246005,-0.6583746741093393,False,718095.5474096691,420000.0,298095.54740966915,33.01073005953285,-17.77127056537622,2.038556330011009,9.437579061590396,4.305858450154229,63.0,-7661.03271719336,-0.6989313557151249,False
AMD,1606488.2860380812,92.06237251752547,1186550.895194031,420000.0,766550.8951940311,68.3180421470819,-28.286331036626468,2.046899195133824,5.085884651501449,37.949533216707934,9.0,-419937.3908440501,-23.744330370443578,False,1186550.895194031,420000.0,766550.8951940311,68.3180421470819,-28.286331036626468,2.046899195133824,5.085884651501449,37.949533216707934,9.0,-419937.3908440501,-23.744330370443578,False,1257205.5223179301,420000.0,837205.5223179301,72.69867225764494,-36.24088457388209,2.040347137243704,4.869228769261422,33.29760270640677,13.0,-349282.76372015104,-19.36370025988053,False,1426328.7917302265,420000.0,1006328.7917302265,82.50286072853638,-37.72085665181897,2.0795954273879222,5.433773653277642,17.02055108945732,14.0,-180159.49430785468,-9.559511788989099,False,1438513.329700461,420000.0,1018513.3297004609,83.17602528058308,-37.891475018872136,2.1060002459752902,5.502809293018809,13.33192486233504,51.0,-167974.95633762027,-8.886347236942399,False,1438513.329700461,420000.0,1018513.3297004609,83.17602528058308,-37.891475018872136,2.1060002459752902,5.502809293018809,13.33192486233504,51.0,-167974.95633762027,-8.886347236942399,False,1433594.497561832,420000.0,1013594.497561832,82.90476994094695,-39.28629795249524,2.1138660921392534,5.601244415687402,15.239352408431674,47.0,-172893.7884762492,-9.157602576578526,False,1534424.488314939,420000.0,1114424.488314939,88.33620405734548,-40.5996119223357,2.1067725325219113,5.415637147393129,6.408309434024508,56.0,-72063.7977231422,-3.7261684601799914,False
ASML,990733.4092030849,55.09187515800325,942944.3510682799,420000.0,522944.35106827994,51.57705897284782,-29.66400379789925,2.042692398928407,5.66192427313351,11.411942082530564,17.0,-47789.058134804945,-3.514816185155425,False,942944.3510682799,420000.0,522944.35106827994,51.57705897284782,-29.66400379789925,2.042692398928407,5.66192427313351,11.411942082530564,17.0,-47789.058134804945,-3.514816185155425,False,956976.7571917735,420000.0,536976.7571917735,52.622415385591616,-26.36377812306422,2.0351072140074797,5.7515439578570025,17.22870167574587,16.0,-33756.65201131138,-2.469459772411632,False,940930.9616186831,420000.0,520930.96161868307,51.42613492682246,-27.440787847615024,2.0302277061803005,5.693418791831156,18.288770991545462,19.0,-49802.447584401816,-3.6657402311807843,False,971617.7859491628,420000.0,551617.7859491628,53.70119290426638,-30.062784983076764,2.1065482529600654,5.583285825032413,4.489488328913275,59.0,-19115.623253922095,-1.3906822537368697,False,971617.7859491628,420000.0,551617.7859491628,53.70119290426638,-30.062784983076764,2.1065482529600654,5.583285825032413,4.489488328913275,59.0,-19115.623253922095,-1.3906822537368697,False,991341.7332338571,420000.0,571341.7332338571,55.13580739209557,-28.779452537286065,2.1144465681495976,5.662385094950498,4.680809240866117,64.0,608.3240307722008,0.04393223409232405,True,969336.2161487659,420000.0,549336.2161487659,53.53387034922965,-29.216882536373735,2.1062944823671805,5.665426231942447,7.1269641565586035,58.0,-21397.19305431901,-1.558004808773596,False
INTC,1735333.106094911,98.43516992532871,1336267.1454031044,420000.0,916267.1454031044,77.3936346919987,-36.69642799692656,2.0998969671160146,5.262023012006876,33.329405110733,8.0,-399065.9606918066,-21.04153523333001,False,1336267.1454031044,420000.0,916267.1454031044,77.3936346919987,-36.69642799692656,2.0998969671160146,5.262023012006876,33.329405110733,8.0,-399065.9606918066,-21.04153523333001,False,1589193.914594101,420000.0,1169193.914594101,91.17929187653398,-36.69642799692656,2.1455991657201055,5.464357964118674,29.39888714517555,8.0,-146139.19150080997,-7.255878048794727,False,1336267.1454031044,420000.0,916267.1454031044,77.3936346919987,-36.69642799692656,2.0998969671160146,5.262023012006876,33.329405110733,8.0,-399065.9606918066,-21.04153523333001,False,1595360.7684156983,420000.0,1175360.7684156983,91.49497191893107,-41.47432026690758,2.08279034768637,5.001708117284191,10.118405039898718,51.0,-139972.33767921268,-6.940198006397637,False,1595360.7684156983,420000.0,1175360.7684156983,91.49497191893107,-41.47432026690758,2.08279034768637,5.001708117284191,10.118405039898718,51.0,-139972.33767921268,-6.940198006397637,False,1644199.9181593,420000.0,1224199.9181593,93.96453760890495,-41.47432026690758,2.0894489344920264,5.017039370503314,9.916948164835212,52.0,-91133.187935611,-4.47063231642376,False,1595360.7684156983,420000.0,1175360.7684156983,91.49497191893107,-41.47432026690758,2.08279034768637,5.001708117284191,10.118405039898718,51.0,-139972.33767921268,-6.940198006397637,False
CSCO,926269.6962217219,50.31991164482022,854437.9095224694,420000.0,434437.9095224694,44.70582705295938,-11.99512095847316,2.094247993542595,8.794388450362604,24.531544549052704,6.0,-71831.78669925255,-5.614084591860845,False,854437.9095224694,420000.0,434437.9095224694,44.70582705295938,-11.99512095847316,2.094247993542595,8.794388450362604,24.531544549052704,6.0,-71831.78669925255,-5.614084591860845,False,909914.1660441154,420000.0,489914.16604411544,49.07056780943629,-13.574550482333525,2.0868358962134175,8.023459962172105,9.038877239753875,32.0,-16355.530177606503,-1.2493438353839323,False,854437.9095224694,420000.0,434437.9095224694,44.70582705295938,-11.99512095847316,2.094247993542595,8.794388450362604,24.531544549052704,6.0,-71831.78669925255,-5.614084591860845,False,897536.9815420209,420000.0,477536.9815420209,48.114097139016856,-12.996961642044147,2.121595211985718,8.324498892670082,9.786248347089773,48.0,-28732.71467970102,-2.2058145058033674,False,897536.9815420209,420000.0,477536.9815420209,48.114097139016856,-12.996961642044147,2.121595211985718,8.324498892670082,9.786248347089773,48.0,-28732.71467970102,-2.2058145058033674,False,912288.8626699905,420000.0,492288.8626699905,49.252981730523935,-13.574550482333535,2.1158989539041766,8.06114013184142,6.735308420018106,61.0,-13980.833551731426,-1.0669299142962885,False,897536.9815420209,420000.0,477536.9815420209,48.114097139016856,-12.996961642044147,2.121595211985718,8.324498892670082,9.786248347089773,48.0,-28732.71467970102,-2.2058145058033674,False
LRCX,1880245.4963356992,105.2090254624169,1565044.0131311931,420000.0,1145044.0131311931,89.93450727590564,-27.825978743558277,2.1884578880439847,5.181907233850731,39.246673847704514,20.0,-315201.4832045061,-15.274518186511258,False,1565044.0131311931,420000.0,1145044.0131311931,89.93450727590564,-27.825978743558277,2.1884578880439847,5.181907233850731,39.246673847704514,20.0,-315201.4832045061,-15.274518186511258,False,1561830.5706919534,420000.0,1141830.5706919534,89.76783293526935,-27.825978743558277,2.1857699913431046,5.162301194260652,39.49934820994758,15.0,-318414.9256437458,-15.44119252714755,False,1780726.0865303907,420000.0,1360726.0865303907,100.59929358929386,-29.12039936889319,2.2230594331011977,5.612384397008583,23.60845361842447,23.0,-99519.40980530856,-4.609731873123039,False,1711401.0440304782,420000.0,1291401.0440304782,97.27780641506543,-29.89322016587047,2.286595084923145,5.947663959877734,14.60591135578914,51.0,-168844.452305221,-7.931219047351476,False,1711401.0440304782,420000.0,1291401.0440304782,97.27780641506543,-29.89322016587047,2.286595084923145,5.947663959877734,14.60591135578914,51.0,-168844.452305221,-7.931219047351476,False,1839152.3554378813,420000.0,1419152.3554378813,103.32730664287143,-30.207235881139905,2.299703418100754,5.932528033160932,8.814710196473023,60.0,-41093.14089781791,-1.881718819545469,False,1805959.0280399637,420000.0,1385959.0280399637,101.7852137024752,-30.207235881139905,2.2976682053306985,5.984876198568627,9.548938243021885,52.0,-74286.46829573554,-3.4238117599416995,False
AMAT,1386101.087489426,80.2504467071725,1348625.312378492,420000.0,928625.312378492,78.10918204530834,-26.580142300582587,2.1506062789860563,5.737053516057538,16.532537522166393,13.0,-37475.77511093393,-2.141264661864156,False,1348625.312378492,420000.0,928625.312378492,78.10918204530834,-26.580142300582587,2.1506062789860563,5.737053516057538,16.532537522166393,13.0,-37475.77511093393,-2.141264661864156,False,1352138.4992474613,420000.0,932138.4992474613,78.31173145257316,-26.766190056640347,2.1477757778703506,5.6127115564501295,16.069124341066793,15.0,-33962.58824196458,-1.9387152545993445,False,1348625.312378492,420000.0,928625.312378492,78.10918204530834,-26.580142300582587,2.1506062789860563,5.737053516057538,16.532537522166393,13.0,-37475.77511093393,-2.141264661864156,False,1371110.777445052,420000.0,951110.777445052,79.39902753636797,-28.66042514407977,2.1861898618107047,5.698823479173428,6.409652987609622,55.0,-14990.310044373851,-0.8514191708045331,False,1371110.777445052,420000.0,951110.777445052,79.39902753636797,-28.66042514407977,2.1861898618107047,5.698823479173428,6.409652987609622,55.0,-14990.310044373851,-0.8514191708045331,False,1372118.540075674,420000.0,952118.540075674,79.45647692240469,-28.92485072361112,2.185217560852987,5.65509652871268,6.402918284163548,57.0,-13982.547413751949,-0.7939697847678104,False,1371110.777445052,420000.0,951110.777445052,79.39902753636797,-28.66042514407977,2.1861898618107047,5.698823479173428,6.409652987609622,55.0,-14990.310044373851,-0.8514191708045331,False
COST,568308.2070217222,18.072279757342237,504339.1329508919,420000.0,84339.13295089192,10.776777220341263,-14.60340556609141,1.8856723789872494,8.541118017250158,30.63933579825855,29.0,-63969.074070830306,-7.295502537000974,False,504339.1329508919,420000.0,84339.13295089192,10.776777220341263,-14.60340556609141,1.8856723789872494,8.541118017250158,30.63933579825855,29.0,-63969.074070830306,-7.295502537000974,False,504339.1329508919,420000.0,84339.13295089192,10.776777220341263,-14.60340556609141,1.8856723789872494,8.541118017250158,30.63933579825855,29.0,-63969.074070830306,-7.295502537000974,False,504339.1329508919,420000.0,84339.13295089192,10.776777220341263,-14.60340556609141,1.8856723789872494,8.541118017250158,30.63933579825855,29.0,-63969.074070830306,-7.295502537000974,False,539645.3029596452,420000.0,119645.30295964517,14.884219917282765,-15.043528624762537,1.9914687503030188,10.025573603966466,13.546085030509818,60.0,-28662.904062077054,-3.1880598400594717,False,539645.3029596452,420000.0,119645.30295964517,14.884219917282765,-15.043528624762537,1.9914687503030188,10.025573603966466,13.546085030509818,60.0,-28662.904062077054,-3.1880598400594717,False,542044.2443976379,420000.0,122044.2443976379,15.155868291344776,-14.923223280967834,1.9911210253178047,9.54240415076766,11.828199773608338,66.0,-26263.96262408432,-2.916411465997461,False,539645.3029596452,420000.0,119645.30295964517,14.884219917282765,-15.043528624762537,1.9914687503030188,10.025573603966466,13.546085030509818,60.0,-28662.904062077054,-3.1880598400594717,False
ARM,1162845.6724479676,111.50762909325213,1066899.6606846089,340000.0,726899.6606846089,101.9020535076803,-44.7034059801271,2.084202813701029,4.989561451267138,14.794902763748452,22.0,-95946.01176335872,-9.605575585571842,False,1066899.6606846089,340000.0,726899.6606846089,101.9020535076803,-44.7034059801271,2.084202813701029,4.989561451267138,14.794902763748452,22.0,-95946.01176335872,-9.605575585571842,False,1080241.5189768984,340000.0,740241.5189768984,103.26891767021998,-44.710523751883656,2.089787018682143,5.02186821724272,16.017285780104686,17.0,-82604.15347106918,-8.238711423032157,False,1066899.6606846089,340000.0,726899.6606846089,101.9020535076803,-44.7034059801271,2.084202813701029,4.989561451267138,14.794902763748452,22.0,-95946.01176335872,-9.605575585571842,False,1113635.600078646,340000.0,773635.6000786461,106.64493721591106,-45.40478042199601,2.041283142964529,5.173768495828491,6.2526869992093665,51.0,-49210.07236932148,-4.862691877341078,False,1113635.600078646,340000.0,773635.6000786461,106.64493721591106,-45.40478042199601,2.041283142964529,5.173768495828491,6.2526869992093665,51.0,-49210.07236932148,-4.862691877341078,False,1113635.600078646,340000.0,773635.6000786461,106.64493721591106,-45.40478042199601,2.041283142964529,5.173768495828491,6.2526869992093665,51.0,-49210.07236932148,-4.862691877341078,False,1142637.2130028973,340000.0,802637.2130028973,109.52643228494368,-45.697662163883635,2.0440201142601166,5.193766463885059,5.526985035372168,52.0,-20208.459445070243,-1.9811968083084537,False
NFLX,548964.9516547351,15.93450429838984,551044.8025139181,420000.0,131044.80251391814,16.16705922768993,-34.228518689945076,1.8850250976019773,6.681477195988079,13.438435826439612,15.0,2079.850859183003,0.2325549293000897,True,551044.8025139181,420000.0,131044.80251391814,16.16705922768993,-34.228518689945076,1.8850250976019773,6.681477195988079,13.438435826439612,15.0,2079.850859183003,0.2325549293000897,True,533661.329166831,420000.0,113661.32916683098,14.202625090762588,-33.91637452773799,1.8692458700326993,6.474830464424463,11.542846145397414,20.0,-15303.622487904155,-1.7318792076272516,False,551044.8025139181,420000.0,131044.80251391814,16.16705922768993,-34.228518689945076,1.8850250976019773,6.681477195988079,13.438435826439612,15.0,2079.850859183003,0.2325549293000897,True,534669.8196907246,420000.0,114669.8196907246,14.317897878490902,-34.934721470519584,1.9469100840916536,6.350180050869684,5.1504514848722485,54.0,-14295.131964010536,-1.6166064198989378,False,534669.8196907246,420000.0,114669.8196907246,14.317897878490902,-34.934721470519584,1.9469100840916536,6.350180050869684,5.1504514848722485,54.0,-14295.131964010536,-1.6166064198989378,False,534669.8196907246,420000.0,114669.8196907246,14.317897878490902,-34.934721470519584,1.9469100840916536,6.350180050869684,5.1504514848722485,54.0,-14295.131964010536,-1.6166064198989378,False,534669.8196907246,420000.0,114669.8196907246,14.317897878490902,-34.934721470519584,1.9469100840916536,6.350180050869684,5.1504514848722485,54.0,-14295.131964010536,-1.6166064198989378,False
